home_team,away_team,rolling_chances_home,rolling_chances_away,rolling_xg_home,rolling_xg_away,rolling_shots_home,rolling_shots_away,rolling_shots on target_home,rolling_shots on target_away,rolling_deep_home,rolling_deep_away,rolling_ppda_home,rolling_ppda_away,rolling_xpts_home,rolling_xpts_away,result
2,14,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,1
11,3,52.979398148148164,46.86277777777777,1.7180777777777791,1.520664351851852,13.745231481481472,12.208750000000007,4.859814814814813,4.290046296296293,7.786898148148143,6.755694444444446,11.85979629629631,12.886800462962965,1.520168518518517,1.2734527777777787,2
0,4,65.0,79.0,1.63,1.79,18.0,10.0,6.0,5.0,14.0,5.0,7.77,7.92,2.19,2.53,1
3,16,42.0,80.0,1.38,1.95,9.0,19.0,5.0,5.0,1.0,13.0,12.67,3.79,1.59,2.56,2
7,2,52.0,55.0,0.41,1.91,9.0,13.0,1.0,4.0,4.0,4.0,18.33,9.95,0.31,1.89,0
9,8,52.0,44.0,0.34,0.42,7.0,10.0,2.0,2.0,2.0,3.0,18.78,10.83,0.03,0.28,1
10,1,25.0,36.0,1.03,2.67,7.0,15.0,3.0,3.0,2.0,8.0,20.69,11.3,1.06,1.3,0
15,19,20.0,44.0,1.24,0.58,14.0,9.0,8.0,3.0,10.0,2.0,8.65,10.82,0.85,0.58,1
18,12,41.0,37.0,2.8,1.18,14.0,11.0,3.0,5.0,5.0,10.0,9.33,15.06,1.47,1.44,0
14,17,52.0,45.0,0.43,1.41,3.0,15.0,1.0,7.0,4.0,21.0,16.25,5.48,0.28,1.65,2
5,6,30.0,26.0,1.06,1.15,10.0,14.0,3.0,6.0,8.0,4.0,10.06,7.72,1.24,1.1,1
13,11,81.0,98.0,2.04,3.93,14.0,19.0,5.0,5.0,7.0,13.0,7.38,8.74,2.57,2.96,0
16,13,52.0,16.0,0.21,1.29,5.0,11.0,1.0,4.0,4.0,8.0,8.14,16.78,0.07,0.72,0
4,9,60.0,44.0,2.14,0.48,14.0,1.0,5.0,1.0,10.0,1.0,12.5,17.41,2.04,0.07,1
8,18,66.0,40.0,1.96,1.53,18.0,18.0,6.0,3.0,7.0,5.0,10.26,13.73,2.19,1.47,1
11,15,89.0,94.0,2.72,2.86,19.0,23.0,8.0,8.0,21.0,9.0,10.13,18.48,2.76,2.88,0
6,10,33.0,44.0,1.38,0.86,14.0,10.0,2.0,4.0,6.0,1.0,6.91,13.7,1.26,0.59,1
12,3,94.0,44.0,3.08,0.46,14.0,8.0,5.0,2.0,15.0,2.0,8.15,32.4,2.88,0.15,2
1,7,31.0,44.0,1.32,0.65,11.0,10.0,3.0,1.0,3.0,5.0,17.28,12.72,1.24,0.26,2
2,5,54.0,29.0,2.54,2.03,16.0,14.0,4.0,8.0,8.0,6.0,9.2,7.04,1.85,1.09,0
17,0,84.0,39.0,2.61,1.41,13.0,9.0,7.0,4.0,9.0,10.0,6.3,5.83,2.63,1.46,0
19,14,49.0,23.0,2.42,1.89,12.0,14.0,4.0,5.0,8.0,9.0,14.43,9.07,1.69,0.91,0
18,5,46.5,23.5,1.875,1.48,12.0,12.0,2.5,5.5,5.0,7.5,15.045000000000002,8.27,0.86,0.96,0
16,9,52.0,44.0,0.785,0.6,5.5,3.5,2.5,1.0,3.5,1.0,9.5,16.07,0.20500000000000002,0.29500000000000004,1
10,7,38.5,44.0,0.9,0.75,8.0,8.0,3.0,1.5,2.5,4.0,13.545000000000002,14.524999999999999,0.7150000000000001,0.21000000000000002,1
11,2,70.5,51.5,1.945,2.435,16.5,15.0,6.5,5.5,13.5,5.5,6.930000000000001,8.524999999999999,2.3249999999999997,1.775,2
8,14,76.5,30.0,2.425,1.685,19.5,14.0,5.5,5.5,6.5,9.5,7.475,10.719999999999999,2.4450000000000003,1.15,2
1,19,60.0,32.0,2.24,0.76,14.0,10.0,5.5,3.0,6.0,3.0,11.27,8.615,2.0,0.76,2
17,3,53.5,34.0,1.7,0.755,14.0,8.0,6.0,3.5,9.5,4.0,6.09,28.325,1.825,0.575,2
6,13,50.5,47.0,2.135,2.16,17.0,15.5,3.0,7.0,10.5,12.5,5.91,13.56,1.7400000000000002,1.6099999999999999,1
4,15,63.0,54.5,1.9500000000000002,1.7249999999999999,17.5,14.0,5.5,5.5,11.0,6.5,8.17,17.77,2.14,1.83,1
12,0,71.0,42.0,2.315,1.2650000000000001,16.0,8.0,6.0,4.0,18.5,6.5,12.260000000000002,9.71,2.3,1.565,1
14,12,43.5,60.5,1.01,2.185,6.0,17.0,2.0,6.5,4.5,15.5,12.504999999999999,13.595,0.81,2.04,1
